Timestamp,ID,Symbol,Name,Current Price,Market Cap,Market Cap Rank,Total Volume,High 24h,Low 24h,Price Change 24h,Price Change % 24h,Last Updated
2025-02-24 18:21:42,band-protocol,band,Band Protocol,1.01,158133138,349,12720216,1.11,1.01,-0.09,-8.13,2025-02-24T10:20:50.251Z
2025-02-24 18:21:42,mimblewimblecoin,mwc,MimbleWimbleCoin,14.37,157896647,350,135,16.02,14.28,-0.18,-1.23,2025-02-24T10:20:51.557Z
2025-02-24 18:21:42,zano,zano,Zano,10.68,156534228,351,505152,10.89,10.56,-0.09,-0.85,2025-02-24T10:20:28.610Z
2025-02-24 18:21:42,biconomy,bico,Biconomy,0.17,155852510,353,10193116,0.18,0.17,-0.01,-7.15,2025-02-24T10:20:51.360Z
2025-02-24 18:21:42,clearpool,cpool,Clearpool,0.21,155850750,354,4830030,0.23,0.20,-0.03,-11.09,2025-02-24T10:20:49.070Z
2025-02-24 18:21:42,kadena,kda,Kadena,0.51,155326097,352,11180473,0.56,0.50,-0.05,-9.30,2025-02-24T10:20:49.142Z
2025-02-24 18:21:42,memecoin-2,meme,Memecoin,0.00,154950906,355,39842230,0.00,0.00,-0.00,-10.18,2025-02-24T10:20:50.965Z
2025-02-24 18:21:42,casper-network,cspr,Casper Network,0.01,154781711,356,7410494,0.01,0.01,-0.00,-5.34,2025-02-24T10:20:48.873Z
2025-02-24 18:21:42,nano,xno,Nano,1.16,154464106,357,1351992,1.22,1.16,-0.06,-4.92,2025-02-24T10:20:45.578Z
2025-02-24 18:21:42,neiro-3,neiro,Neiro,0.00,152046925,358,67146673,0.00,0.00,-0.00,-7.29,2025-02-24T10:20:46.551Z
2025-02-24 18:21:42,m2-global-wealth-limited-mmx,mmx,MMX,0.96,152024029,359,150643,1.01,0.92,-0.02,-2.39,2025-02-24T10:20:50.179Z
2025-02-24 18:21:42,anime,anime,Animecoin,0.03,151829594,360,91679383,0.03,0.03,-0.00,-1.37,2025-02-24T10:20:48.777Z
2025-02-24 18:21:42,zignaly,zig,ZIGChain,0.11,151230363,361,17289222,0.11,0.11,-0.00,-1.17,2025-02-24T10:20:55.293Z
2025-02-24 18:21:42,hive,hive,Hive,0.33,151134513,362,8726862,0.34,0.32,-0.02,-4.92,2025-02-24T10:20:51.721Z
2025-02-24 18:21:42,alchemy-pay,ach,Alchemy Pay,0.03,150228242,363,49227297,0.03,0.03,-0.00,-9.31,2025-02-24T10:20:47.903Z
2025-02-24 18:21:42,blockv,vee,BLOCKv,0.04,150093095,364,1204778,0.04,0.04,0.00,6.60,2025-02-24T10:20:42.444Z
2025-02-24 18:21:42,frax-share,fxs,Frax Share,1.71,149602181,365,22057227,1.88,1.66,-0.16,-8.48,2025-02-24T10:20:49.899Z
2025-02-24 18:21:42,swipe,sxp,Solar,0.23,148221189,366,6376464,0.26,0.23,-0.02,-6.39,2025-02-24T10:20:49.395Z
2025-02-24 18:21:42,metis-token,metis,Metis,23.75,148081945,367,11875424,26.65,23.63,-2.88,-10.80,2025-02-24T10:20:51.408Z
2025-02-24 18:21:42,b3,b3,B3 (Base),0.01,146032699,368,45608472,0.01,0.01,-0.00,-7.79,2025-02-24T10:20:49.401Z
2025-02-24 18:21:42,world-mobile-token,wmtx,World Mobile Token,0.21,145545097,369,16033837,0.24,0.21,-0.02,-9.76,2025-02-24T10:20:27.738Z
2025-02-24 18:21:42,o-intelligence-coin,oi,O Intelligence Coin,143797834.00,145214364,370,47283817,166904683.00,131048663.00,-20298349.81,-12.37,2025-02-24T10:20:46.300Z
2025-02-24 18:21:42,amnis-aptos,amapt,Amnis Aptos,5.74,144793351,371,1903413,6.20,5.71,-0.42,-6.79,2025-02-24T10:20:48.548Z
2025-02-24 18:21:42,zelcash,flux,Flux,0.38,143790909,372,9842569,0.41,0.37,-0.03,-7.50,2025-02-24T10:20:48.942Z
2025-02-24 18:21:42,solo-coin,solo,Sologenic,0.36,143105248,373,1332745,0.39,0.35,-0.01,-3.33,2025-02-24T10:20:05.467Z
2025-02-24 18:21:42,rocket-pool,rpl,Rocket Pool,6.75,142676782,375,7920030,7.16,6.70,-0.42,-5.82,2025-02-24T10:20:55.203Z
2025-02-24 18:21:42,l2-standard-bridged-weth-blast,weth,L2 Standard Bridged WETH (Blast),2688.71,142608039,374,7945678,2831.47,2687.23,-123.05,-4.38,2025-02-24T10:20:50.432Z
2025-02-24 18:21:42,coti,coti,COTI,0.08,141980933,376,12741716,0.08,0.08,-0.00,-4.20,2025-02-24T10:20:50.167Z
2025-02-24 18:21:42,g-token,g,Gravity,0.02,139258434,377,7518281,0.02,0.02,-0.00,-3.08,2025-02-24T10:20:50.756Z
2025-02-24 18:21:42,manta-network,manta,Manta Network,0.37,139016909,378,34185993,0.41,0.37,-0.04,-9.71,2025-02-24T10:20:50.583Z
2025-02-24 18:21:42,paal-ai,paal,PAAL AI,0.16,138466493,379,2529012,0.17,0.15,-0.01,-6.92,2025-02-24T10:20:47.850Z
2025-02-24 18:21:42,astherus-staked-bnb,asbnb,Astherus Staked BNB,704.08,137837538,380,10,%!f(<nil>),%!f(<nil>),%!f(<nil>),%!f(<nil>),2025-02-22T19:29:54.157Z
2025-02-24 18:21:42,digibyte,dgb,DigiByte,0.01,137739850,381,3363014,0.01,0.01,-0.00,-4.43,2025-02-24T10:20:51.711Z
2025-02-24 18:21:42,zircuit,zrc,Zircuit,0.06,137023631,382,10249263,0.07,0.06,-0.00,-3.78,2025-02-24T10:20:12.621Z
2025-02-24 18:21:42,venus,xvs,Venus,8.24,136950201,383,19301208,8.52,8.07,-0.09,-1.09,2025-02-24T10:20:51.062Z
2025-02-24 18:21:42,solayer,layer,Solayer,0.65,136791385,384,83964685,0.69,0.64,-0.03,-4.21,2025-02-24T10:20:06.273Z
2025-02-24 18:21:42,kinesis-gold,kau,Kinesis Gold,94.73,136139208,386,4413744,95.41,93.87,0.71,0.76,2025-02-24T10:20:48.340Z
2025-02-24 18:21:42,solayer-staked-sol,ssol,Solayer Staked SOL,167.67,136133583,385,798629,181.80,167.62,-14.11,-7.76,2025-02-24T10:20:31.818Z
2025-02-24 18:21:42,aevo-exchange,aevo,Aevo,0.15,135178711,387,32611213,0.17,0.15,-0.01,-9.08,2025-02-24T10:20:46.239Z
2025-02-24 18:21:42,velo,velo,Velo,0.02,134928515,388,15255501,0.02,0.02,-0.00,-4.12,2025-02-24T10:20:45.408Z
2025-02-24 18:21:42,book-of-meme,bome,BOOK OF MEME,0.00,134580522,389,66415304,0.00,0.00,-0.00,-8.37,2025-02-24T10:20:47.891Z
2025-02-24 18:21:42,spell-token,spell,Spell,0.00,134494011,390,48137854,0.00,0.00,-0.00,-4.13,2025-02-24T10:20:49.221Z
2025-02-24 18:21:42,usual,usual,Usual,0.21,134255661,391,39439506,0.23,0.21,-0.02,-7.73,2025-02-24T10:20:10.041Z
2025-02-24 18:21:42,proton,xpr,XPR Network,0.00,133793675,392,22681535,0.01,0.00,-0.00,-9.45,2025-02-24T10:20:52.895Z
2025-02-24 18:21:42,uma,uma,UMA,1.57,133604587,393,19688081,1.70,1.55,-0.13,-7.64,2025-02-24T10:20:47.099Z
2025-02-24 18:21:42,icon,icx,ICON,0.13,133584833,394,1356896,0.14,0.13,-0.01,-5.66,2025-02-24T10:20:45.482Z
2025-02-24 18:21:42,adventure-gold,agld,Adventure Gold,1.43,133276826,395,20543801,1.52,1.41,-0.07,-4.40,2025-02-24T10:20:51.972Z
2025-02-24 18:21:42,cow-protocol,cow,CoW Protocol,0.32,133105042,396,17079228,0.38,0.32,-0.05,-14.34,2025-02-24T10:20:50.625Z
2025-02-24 18:21:42,fx-coin,fx,Function X,0.16,132470549,397,4879438,0.17,0.16,-0.00,-0.64,2025-02-24T10:20:49.586Z
2025-02-24 18:21:42,aleo,aleo,ALEO,0.40,132274426,398,12008065,0.41,0.37,0.01,1.65,2025-02-24T10:20:47.875Z
2025-02-24 18:21:42,illuvium,ilv,Illuvium,17.77,131864666,399,19823941,19.11,17.66,-1.33,-6.98,2025-02-24T10:20:42.883Z
2025-02-24 18:21:42,stasis-eurs,eurs,STASIS EURO,1.04,129627973,400,55117,1.05,1.03,-0.00,-0.15,2025-02-24T10:20:10.334Z
2025-02-24 18:21:42,cronos-bridged-usdc-cronos,usdc,Cronos Bridged USDC (Cronos),1.00,129342596,401,2948044,1.01,0.99,-0.00,-0.14,2025-02-24T10:20:50.087Z
2025-02-24 18:21:42,zebec-network,zbcn,Zebec Network,0.00,128786478,403,22733976,0.00,0.00,-0.00,-10.54,2025-02-24T10:20:09.172Z
2025-02-24 18:21:42,bybit-staked-sol,bbsol,Bybit Staked SOL,166.59,128690039,402,3252613,182.34,167.54,-15.75,-8.64,2025-02-24T10:20:48.206Z
2025-02-24 18:21:42,nkyc-token,nkyc,NKYC Token,32.09,128468754,404,276911,33.14,31.92,-0.97,-2.94,2025-02-24T10:20:45.510Z
2025-02-24 18:21:42,kamino,kmno,Kamino,0.09,128243237,405,7455403,0.10,0.09,-0.00,-2.36,2025-02-24T10:20:48.920Z
2025-02-24 18:21:42,space-id,id,SPACE ID,0.29,127017445,406,19097392,0.31,0.29,-0.01,-4.00,2025-02-24T10:20:18.252Z
2025-02-24 18:21:42,bonfida,fida,Solana Name Service,0.13,125226381,407,13021140,0.14,0.13,-0.01,-7.73,2025-02-24T10:20:42.890Z
2025-02-24 18:21:42,kinesis-silver,kag,Kinesis Silver,32.62,124732333,409,102411,32.94,32.03,-0.19,-0.58,2025-02-24T10:20:48.245Z
2025-02-24 18:21:42,radix,xrd,Radix,0.01,124520046,408,1494482,0.01,0.01,-0.00,-2.62,2025-02-24T10:20:53.361Z
2025-02-24 18:21:42,tensor,tnsr,Tensor,0.48,124097614,410,18308675,0.50,0.47,-0.01,-2.10,2025-02-24T10:20:32.889Z
2025-02-24 18:21:42,lisk,lsk,Lisk,0.74,123021002,411,13067228,0.77,0.74,-0.03,-4.05,2025-02-24T10:20:50.561Z
2025-02-24 18:21:42,wink-3,wink,Wink,0.12,122956553,412,4422190,0.12,0.11,0.00,1.34,2025-02-24T10:20:25.956Z
2025-02-24 18:21:42,polyhedra-network,zkj,Polyhedra Network,2.03,122802602,413,10152519,2.05,2.03,-0.01,-0.59,2025-02-24T10:20:52.159Z
2025-02-24 18:21:42,ripple-usd,rlusd,Ripple USD,1.00,122728120,414,41766570,1.00,0.99,-0.00,-0.05,2025-02-24T10:20:55.088Z
2025-02-24 18:21:42,balancer,bal,Balancer,1.97,122382751,415,12050686,2.09,1.94,-0.09,-4.36,2025-02-24T10:20:49.786Z
2025-02-24 18:21:42,audius,audio,Audius,0.09,122071256,416,7881385,0.10,0.09,-0.01,-5.17,2025-02-24T10:20:49.570Z
2025-02-24 18:21:42,prometeus,prom,Prom,6.66,121714347,417,8087258,6.80,6.50,0.09,1.34,2025-02-24T10:20:52.791Z
2025-02-24 18:21:42,across-protocol,acx,Across Protocol,0.28,121143260,418,11627480,0.31,0.28,-0.03,-8.99,2025-02-24T10:20:51.503Z
2025-02-24 18:21:42,stratis,strax,Stratis,0.06,121081338,420,22134628,0.06,0.06,-0.00,-0.18,2025-02-24T10:20:07.309Z
2025-02-24 18:21:42,pha,pha,PHALA,0.15,120889318,421,21238435,0.17,0.15,-0.01,-6.56,2025-02-24T10:20:50.683Z
2025-02-24 18:21:42,ampleforth,ampl,Ampleforth,1.13,120312513,422,345103,1.19,1.13,-0.05,-4.46,2025-02-24T10:20:49.639Z
2025-02-24 18:21:42,zeus-network,zeus,Zeus Network,0.31,120018218,423,4424096,0.36,0.31,-0.04,-11.74,2025-02-24T10:20:32.209Z
2025-02-24 18:21:42,delysium,agi,Delysium,0.08,119878696,419,2533990,0.08,0.08,-0.01,-7.12,2025-02-24T10:20:51.453Z
2025-02-24 18:21:42,myshell,shell,MyShell,0.43,117764636,424,28184498,0.46,0.41,0.01,2.42,2025-02-24T10:20:44.171Z
2025-02-24 18:21:42,usd-coin-ethereum-bridged,usdc.e,Arbitrum Bridged USDC (Arbitrum),1.00,116182819,425,47649800,1.00,0.99,-0.00,-0.10,2025-02-24T10:20:53.813Z
2025-02-24 18:21:42,moonbeam,glmr,Moonbeam,0.12,115983944,426,4882355,0.13,0.12,-0.01,-6.36,2025-02-24T10:20:43.991Z
2025-02-24 18:21:42,peaq-2,peaq,peaq,0.17,115759946,427,11132172,0.18,0.17,-0.01,-5.34,2025-02-24T10:20:49.392Z
2025-02-24 18:21:42,status,snt,Status,0.03,115739863,428,5747487,0.03,0.03,-0.00,-5.24,2025-02-24T10:20:53.339Z
2025-02-24 18:21:42,ecoin-2,ecoin,Ecoin,0.00,115310023,429,250,0.00,0.00,-0.00,-0.08,2025-02-24T10:20:42.407Z
2025-02-24 18:21:42,chaingpt,cgpt,ChainGPT,0.14,115033271,430,45424572,0.14,0.13,0.00,0.50,2025-02-24T10:20:50.040Z
2025-02-24 18:21:42,venice-token,vvv,Venice Token,4.18,114679095,432,24400798,4.46,4.11,-0.28,-6.20,2025-02-24T10:20:28.702Z
2025-02-24 18:21:42,scroll,scr,Scroll,0.60,114548107,431,13810071,0.65,0.60,-0.05,-7.26,2025-02-24T10:20:55.165Z
2025-02-24 18:21:42,oec-token,okt,OKT Chain,6.42,114540443,433,408454,6.81,6.42,-0.19,-2.81,2025-02-24T10:20:46.278Z
2025-02-24 18:21:42,iagon,iag,Iagon,0.30,113689704,434,501598,0.32,0.30,-0.02,-6.87,2025-02-24T10:20:42.519Z
2025-02-24 18:21:42,realtoken-ecosystem-governance,reg,RealToken Ecosystem Governance,1.58,113410421,435,2,1.59,1.56,0.00,0.26,2025-02-24T10:20:53.847Z
2025-02-24 18:21:42,power-ledger,powr,Powerledger,0.21,113062070,436,12423670,0.23,0.21,-0.01,-5.51,2025-02-24T10:20:53.052Z
2025-02-24 18:21:42,global-commercial-business,gcb,Global Commercial Business,0.09,112933678,437,223944,0.10,0.09,-0.00,-1.50,2025-02-24T10:20:50.596Z
2025-02-24 18:21:42,bora,bora,BORA,0.10,112658088,438,1316376,0.10,0.10,-0.00,-2.53,2025-02-24T10:20:47.829Z
2025-02-24 18:21:42,euro-coin,eurc,EURC,1.05,112570591,439,27254542,1.05,1.04,0.00,0.14,2025-02-24T10:20:48.672Z
2025-02-24 18:21:42,coreum,coreum,Coreum,0.17,112237392,440,262055,0.18,0.17,-0.00,-1.89,2025-02-24T10:20:49.958Z
2025-02-24 18:21:42,origin-ether,oeth,Origin Ether,2681.31,112209630,441,1050257,2853.87,2681.31,-164.79,-5.79,2025-02-24T10:20:46.927Z
2025-02-24 18:21:42,altlayer,alt,AltLayer,0.04,111942237,442,18303327,0.05,0.04,-0.00,-9.10,2025-02-24T10:20:48.507Z
2025-02-24 18:21:42,polygon-pos-bridged-dai-polygon-pos,dai,Polygon PoS Bridged DAI (Polygon POS),1.00,111780068,443,4176332,1.00,1.00,-0.00,-0.08,2025-02-24T10:20:52.140Z
2025-02-24 18:21:42,wax,waxp,WAX,0.03,111632026,444,8098381,0.03,0.03,-0.00,-5.41,2025-02-24T10:20:45.290Z
2025-02-24 18:21:42,sonic-svm,sonic,Sonic SVM,0.31,111477961,445,32580030,0.34,0.31,-0.03,-8.08,2025-02-24T10:20:12.634Z
2025-02-24 18:21:42,everipedia,iq,IQ,0.01,110735242,446,6311838,0.01,0.01,-0.00,-5.31,2025-02-24T10:20:48.635Z
2025-02-24 18:21:42,big-time,bigtime,Big Time,0.06,110456791,447,25810931,0.07,0.06,-0.01,-9.03,2025-02-24T10:20:51.793Z
2025-02-24 18:21:42,autonomi,ant,Autonomi,0.24,109620328,448,349115,0.24,0.20,0.00,1.94,2025-02-24T10:20:49.245Z
2025-02-24 18:21:42,humans-ai,heart,Humans.ai,0.01,109510801,449,386422,0.02,0.01,-0.00,-5.87,2025-02-24T10:20:54.742Z
2025-02-24 18:21:42,chromaway,chr,Chromia,0.13,108570525,450,9827910,0.14,0.13,-0.01,-7.09,2025-02-24T10:20:48.987Z
2025-02-24 18:21:42,dymension,dym,Dymension,0.46,108344925,451,10747284,0.51,0.45,-0.05,-10.22,2025-02-24T10:20:54.788Z
2025-02-24 18:21:42,nosana,nos,Nosana,1.29,107904462,452,957916,1.40,1.29,-0.11,-7.51,2025-02-24T10:20:45.759Z
2025-02-24 18:21:42,orbs,orbs,Orbs,0.02,107884804,455,6780376,0.03,0.02,-0.00,-3.44,2025-02-24T10:20:46.575Z
2025-02-24 18:21:42,uxd-protocol-token,uxp,UXD Protocol,0.02,107528942,453,138,0.02,0.02,-0.00,-0.07,2025-02-24T10:20:08.672Z
2025-02-24 18:21:42,global-dollar,usdg,Global Dollar,1.00,107508952,454,3614,1.00,1.00,0.00,0.04,2025-02-24T10:20:49.986Z
2025-02-24 18:21:42,zentry,zent,Zentry,0.02,107272388,456,5307312,0.02,0.02,-0.00,-2.47,2025-02-24T10:20:09.150Z
2025-02-24 18:21:42,lamina1,l1,Lamina1,0.07,106283027,457,71513,0.08,0.07,-0.00,-6.35,2025-02-24T10:20:48.864Z
2025-02-24 18:21:42,blast,blast,Blast,0.00,105985578,458,5092054,0.00,0.00,-0.00,-8.02,2025-02-24T10:20:55.133Z
2025-02-24 18:21:42,venom,venom,Venom,0.05,105906430,459,298560,0.05,0.05,0.00,4.76,2025-02-24T10:20:11.381Z
2025-02-24 18:21:42,steakhouse-usdc-morpho-vault,steakusdc,Steakhouse USDC Morpho Vault,1.07,105726105,460,0,1.08,1.07,0.00,0.01,2025-02-24T10:20:06.601Z
2025-02-24 18:21:42,eutbl,eutbl,Spiko EU T-Bills Money Market Fund,1.08,105724374,461,0,1.08,1.07,0.00,0.15,2025-02-24T10:20:01.642Z
2025-02-24 18:21:42,hamster-kombat,hmstr,Hamster Kombat,0.00,105622416,462,12351168,0.00,0.00,-0.00,-3.07,2025-02-24T10:20:55.428Z
2025-02-24 18:21:42,ong,ong,Ontology Gas,0.26,105295106,463,3126502,0.27,0.26,-0.01,-4.85,2025-02-24T10:20:49.902Z
2025-02-24 18:21:42,moonwell-artemis,well,Moonwell,0.03,104966963,464,2400026,0.03,0.03,-0.00,-5.99,2025-02-24T10:20:43.136Z
2025-02-24 18:21:42,mines-of-dalarnia,dar,Mines of Dalarnia,0.13,104791118,465,617394,0.14,0.09,0.01,10.80,2025-02-24T10:20:51.773Z
2025-02-24 18:21:42,iostoken,iost,IOST,0.00,104331863,466,8514707,0.01,0.00,-0.00,-6.29,2025-02-24T10:20:48.211Z
2025-02-24 18:21:42,anzen-usdz,usdz,Anzen USDz,0.99,104302250,467,274482,1.00,0.99,-0.00,-0.34,2025-02-24T10:20:48.746Z
2025-02-24 18:21:42,euler,eul,Euler,5.43,103659799,468,1651992,6.09,5.46,-0.34,-5.85,2025-02-24T10:20:49.168Z
2025-02-24 18:21:42,taiko,taiko,Taiko,0.98,103167451,470,8089552,1.05,0.96,-0.08,-7.26,2025-02-24T10:20:36.590Z
2025-02-24 18:21:42,bitmart-token,bmx,BitMart,0.30,103108347,469,3899711,0.32,0.30,-0.01,-3.68,2025-02-24T10:20:51.673Z
2025-02-24 18:21:42,mythos,myth,Mythos,0.13,102931337,471,780568,0.14,0.13,-0.01,-5.09,2025-02-24T10:20:44.408Z
2025-02-24 18:21:42,gama-coin,gama,GAMA Coin,1.57,101963908,472,2592207,1.58,1.56,-0.01,-0.60,2025-02-24T10:20:49.506Z
2025-02-24 18:21:42,civic,cvc,Civic,0.13,101628818,473,97411184,0.15,0.13,-0.00,-0.52,2025-02-24T10:20:49.280Z
2025-02-24 18:21:42,constitutiondao,people,ConstitutionDAO,0.02,101226744,475,36484619,0.02,0.02,-0.00,-7.75,2025-02-24T10:20:55.566Z
2025-02-24 18:21:42,vvs-finance,vvs,VVS Finance,0.00,101140447,476,329152,0.00,0.00,-0.00,-0.37,2025-02-24T10:20:14.186Z
2025-02-24 18:21:42,singularitynet,agix,SingularityNET,0.32,100957386,478,134473,0.34,0.32,-0.02,-5.89,2025-02-24T10:20:33.522Z
2025-02-24 18:21:42,syrup,syrup,Maple Finance,0.14,100940698,479,1167288,0.14,0.14,-0.00,-0.81,2025-02-24T10:20:28.932Z
2025-02-24 18:21:42,kelp-gain,ageth,Kelp Gain,2752.71,100905144,474,158285,2905.21,2754.41,-128.74,-4.47,2025-02-24T10:20:48.324Z
2025-02-24 18:21:42,xai-blockchain,xai,Xai,0.09,100869093,480,39521863,0.10,0.09,-0.01,-6.88,2025-02-24T10:20:09.235Z
2025-02-24 18:21:42,0x0-ai-ai-smart-contract,0x0,0x0.ai: AI Smart Contract,0.11,100690066,481,235251,0.13,0.11,-0.01,-9.13,2025-02-24T10:20:51.230Z
2025-02-24 18:21:42,marlin,pond,Marlin,0.01,100610929,482,8849843,0.01,0.01,-0.00,-5.71,2025-02-24T10:20:53.744Z
2025-02-24 18:21:42,resolv-rlp,rlp,Resolv RLP,1.16,100513160,483,298905,1.18,1.16,-0.01,-0.50,2025-02-24T10:20:54.926Z
2025-02-24 18:21:42,huobi-token,ht,Huobi,0.63,100455122,484,12018,0.67,0.63,-0.02,-2.61,2025-02-24T10:20:42.322Z
2025-02-24 18:21:42,verge,xvg,Verge,0.01,99993285,486,6984408,0.01,0.01,-0.00,-6.87,2025-02-24T10:20:08.798Z
2025-02-24 18:21:42,goatseus-maximus,goat,Goatseus Maximus,0.10,99915654,485,28248207,0.11,0.10,-0.01,-8.39,2025-02-24T10:20:50.485Z
2025-02-24 18:21:42,mass-vehicle-ledger,mvl,MVL,0.00,99585809,477,391296,0.00,0.00,-0.00,-5.31,2025-02-24T10:20:51.097Z
2025-02-24 18:21:42,dogelon-mars,elon,Dogelon Mars,0.00,99241676,487,3739252,0.00,0.00,-0.00,-6.51,2025-02-24T10:20:51.731Z
2025-02-24 18:21:42,yield-guild-games,ygg,Yield Guild Games,0.24,98786421,488,22862517,0.26,0.24,-0.02,-8.17,2025-02-24T10:20:09.690Z
2025-02-24 18:21:42,sathosi-airlines-token,jet,Satoshi Airline,0.93,97860479,489,949476,0.96,0.93,0.00,0.39,2025-02-24T10:20:04.771Z
2025-02-24 18:21:42,sbtc-2,sbtc,sBTC,97355.00,97419325,490,69229,99186.00,97054.00,-1232.61,-1.25,2025-02-24T10:20:04.534Z
2025-02-24 18:21:42,tars-protocol,tai,TARS AI,0.17,97357650,491,3142499,0.18,0.16,-0.01,-6.38,2025-02-24T10:20:27.334Z
2025-02-24 18:21:42,goldfinch,gfi,Goldfinch,1.05,96607227,492,829060,1.09,1.04,-0.04,-4.03,2025-02-24T10:20:50.125Z
2025-02-24 18:21:42,geodnet,geod,Geodnet,0.30,96583997,493,131142,0.31,0.30,-0.01,-1.82,2025-02-24T10:20:50.508Z
2025-02-24 18:21:42,orca,orca,Orca,1.80,96396143,494,18659583,1.87,1.76,-0.06,-3.08,2025-02-24T10:20:46.685Z
2025-02-24 18:21:42,smooth-love-potion,slp,Smooth Love Potion,0.00,96095143,495,14898942,0.00,0.00,-0.00,-6.17,2025-02-24T10:20:46.671Z
2025-02-24 18:21:42,deso,deso,Decentralized Social,9.10,95789616,496,489649,10.30,8.88,0.07,0.79,2025-02-24T10:20:51.637Z
2025-02-24 18:21:42,fartboy,$fartboy,Fartboy,0.10,95369840,497,1750881,0.12,0.09,-0.01,-6.82,2025-02-24T10:20:48.545Z
2025-02-24 18:21:42,l2-standard-bridged-frxusd,frxusd,L2 Standard Bridged frxUSD,0.99,94246109,498,1286937,1.00,0.99,-0.01,-0.82,2025-02-24T10:20:48.940Z
2025-02-24 18:21:42,pundi-x-2,pundix,Pundi X,0.36,93458590,499,6275651,0.38,0.36,-0.02,-4.44,2025-02-24T10:20:53.086Z
2025-02-24 18:21:42,auction,auction,Bounce,14.17,93403744,500,65117126,14.42,13.12,0.96,7.29,2025-02-24T10:20:49.468Z
